contigName	contigLen	normDepth
272563.8.peg.2181|Xanthine_dehydrogenase,_FAD_binding_subunit_(EC_1.17.1.4)	795	0.1258
272563.8.peg.2182|Xanthine_permease	1359	0.0
272563.8.peg.2183|Chromosome_partition_protein_smc	1086	0.4604
272563.8.peg.2187|Xanthine_dehydrogenase,_FAD_binding_subunit_(EC_1.17.1.4)	795	0.0
272563.8.peg.2188|Xanthine_dehydrogenase_iron-sulfur_subunit_(EC_1.17.1.4)	447	0.4474
272563.8.peg.2189|Guanine_deaminase_(EC_3.5.4.3);_Hydroxydechloroatrazine_ethylaminohydrolase_(EC_3.5.99.3)	1407	0.0
272563.8.peg.2190|Dihydropyrimidinase_(EC_3.5.2.2)_@_D-hydantoinase_(EC_3.5.2.2)	1371	0.0
272563.8.peg.2194|Xanthine_dehydrogenase,_molybdenum_binding_subunit_(EC_1.17.1.4)	2217	0.1128
272563.8.peg.2195|Xanthine_dehydrogenase_iron-sulfur_subunit_(EC_1.17.1.4)	471	0.1062
272563.8.peg.2197|Xanthine_permease	1362	0.0734
272563.8.peg.2198|Xanthine_permease	1350	0.0
272563.8.peg.202|Aspartate_carbamoyltransferase_(EC_2.1.3.2)	921	15.7438
272563.8.peg.2215|Xanthine/uracil/thiamine/ascorbate_permease_family_protein	1377	2.6144
272563.8.peg.2218|Transaldolase_(EC_2.2.1.2)	675	4.0
272563.8.peg.2223|Copper-translocating_P-type_ATPase_(EC_3.6.3.4)	2502	0.7194
272563.8.peg.2227|Thioredoxin_reductase_(EC_1.8.1.9)	909	0.5501
272563.8.peg.2229|Threonine_synthase_(EC_4.2.3.1)	1482	0.4049
272563.8.peg.205|Orotate_phosphoribosyltransferase_(EC_2.4.2.10)	585	11.7094
272563.8.peg.2230|Homoserine_kinase_(EC_2.7.1.39)	894	0.4474
272563.8.peg.206|2-dehydropantoate_2-reductase_(EC_1.1.1.169)	927	0.1618
272563.8.peg.2243|1-deoxy-D-xylulose_5-phosphate_reductoisomerase_(EC_1.1.1.267)	1155	5.4113
272563.8.peg.2247|Phosphatidate_cytidylyltransferase_(EC_2.7.7.41)	780	5.3846
272563.8.peg.2248|Undecaprenyl_diphosphate_synthase_(EC_2.5.1.31)	735	3.3333
272563.8.peg.2253|SSU_ribosomal_protein_S2p_(SAe)	714	1343.4174
272563.8.peg.2278|L-lactate_dehydrogenase_(EC_1.1.1.27)	969	0.7224
272563.8.peg.2282|Hydroxylamine_reductase_(EC_1.7.99.1)	1593	0.1569
272563.8.peg.2286|Proton/sodium-glutamate_symport_protein	1062	6.8738
272563.8.peg.2299|N-acetylmuramoyl-L-alanine_amidase	543	0.2762
272563.8.peg.2302|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	894	0.1119
272563.8.peg.2303|Maltose_phosphorylase_(EC_2.4.1.8)	2286	0.2843
272563.8.peg.2304|Beta-phosphoglucomutase_(EC_5.4.2.6)	681	0.0734
272563.8.peg.2306|Histidinol-phosphatase_(EC_3.1.3.15)	822	0.1217
272563.8.peg.2315|Biosynthetic_Aromatic_amino_acid_aminotransferase_beta_(EC_2.6.1.57)	1104	0.0906
272563.8.peg.2316|Lactose_permease	1431	0.0
272563.8.peg.2321|Aldehyde_dehydrogenase_(EC_1.2.1.3)	1365	0.4029
272563.8.peg.2333|3-dehydroquinate_dehydratase_I_(EC_4.2.1.10)	768	0.5208
272563.8.peg.217|2',3'-cyclic-nucleotide_2'-phosphodiesterase_(EC_3.1.4.16)	1392	4.454
272563.8.peg.2351|N-acetylmannosamine_kinase_(EC_2.7.1.60)	888	0.4505
272563.8.peg.2355|N-acetylneuraminate_lyase_(EC_4.1.3.3)	882	110.5442
272563.8.peg.2356|N-acetylmannosamine-6-phosphate_2-epimerase_(EC_5.1.3.9)	672	5.2083
272563.8.peg.2360|Asparaginyl-tRNA_synthetase_(EC_6.1.1.22)	1398	45.1359
272563.8.peg.2369|Transcriptional_regulator,_GntR_family_domain_/_Aspartate_aminotransferase_(EC_2.6.1.1)	1383	0.2169
272563.8.peg.2370|Aspartate_racemase_(EC_5.1.1.13)	687	0.0
272563.8.peg.2383|PTS_system,_fructose-specific_IIA_component_(EC_2.7.1.202)_/_PTS_system,_fructose-specific_IIB_component_(EC_2.7.1.202)_/_PTS_system,_fructose-specific_IIC_component	1920	3.4635
272563.8.peg.2384|1-phosphofructokinase_(EC_2.7.1.56)	918	0.1634
272563.8.peg.2392|L-ribulose-5-phosphate_4-epimerase_(EC_5.1.3.4)	687	0.0
272563.8.peg.2393|Galactitol-1-phosphate_5-dehydrogenase_(EC_1.1.1.251)	1059	0.0
272563.8.peg.2394|PTS_system,_galactitol-specific_IIC_component	1407	0.0
272563.8.peg.2395|PTS_system,_galactitol-specific_IIB_component_(EC_2.7.1.200)	303	0.0
272563.8.peg.2396|PTS_system,_galactitol-specific_IIA_component_(EC_2.7.1.200)	447	0.0
272563.8.peg.2400|Transcriptional_regulator,_GntR_family_domain_/_Aspartate_aminotransferase_(EC_2.6.1.1)	1386	0.469
272563.8.peg.2436|Ribulose-phosphate_3-epimerase_(EC_5.1.3.1)	666	0.976
272563.8.peg.2438|Transketolase,_C-terminal_section_(EC_2.2.1.1)	921	5.4289
272563.8.peg.2439|Transketolase,_N-terminal_section_(EC_2.2.1.1)	813	5.2891
272563.8.peg.2440|Galactitol-1-phosphate_5-dehydrogenase_(EC_1.1.1.251)	1032	0.0
272563.8.peg.2441|Galactitol-1-phosphate_5-dehydrogenase_(EC_1.1.1.251)	1053	0.0475
272563.8.peg.2442|PTS_system,_galactitol-specific_IIC_component	1275	0.1569
272563.8.peg.2443|PTS_system,_galactitol-specific_IIB_component_(EC_2.7.1.200)	276	0.0
272563.8.peg.2444|PTS_system,_galactitol-specific_IIA_component_(EC_2.7.1.200)	459	0.1089
272563.8.peg.2446|Transaldolase_(EC_2.2.1.2)	651	3.9171
272563.8.peg.2447|Xanthine_phosphoribosyltransferase_(EC_2.4.2.22)	573	1.1344
272563.8.peg.2448|Mannitol-1-phosphate_5-dehydrogenase_(EC_1.1.1.17)	1152	8.3767
272563.8.peg.2449|PTS_system,_mannitol-specific_IIA_component_(EC_2.7.1.197)	423	10.6383
272563.8.peg.2450|Mannitol_operon_activator,_BglG_family_/_PTS_system,_mannitol-specific_IIB_component_(EC_2.7.1.197)	2085	3.8849
272563.8.peg.2451|PTS_system,_mannitol-specific_IIC_component_/_PTS_system,_mannitol-specific_IIB_component_(EC_2.7.1.197)	1425	4.6316
272563.8.peg.2452|Inosine-5'-monophosphate_dehydrogenase_(EC_1.1.1.205)_/_CBS_domain	1500	5.2667
272563.8.peg.224|PTS_system,_fructose-specific_IIA_component_(EC_2.7.1.202)	453	0.0
272563.8.peg.2455|NAD-dependent_4-hydroxybutyrate_dehydrogenase_(EC_1.1.1.61)	1119	0.2234
272563.8.peg.2456|4-hydroxybutyrate_coenzyme_A_transferase	1308	0.0765
272563.8.peg.2458|4-hydroxybutanoyl-CoA_dehydratase_(EC_4.2.1.120)_/_Vinylacetyl-CoA_Delta-isomerase_(EC_5.3.3.3)	1497	0.0334
272563.8.peg.225|PTS_system,_fructose-specific_IIC_component	1056	0.0
272563.8.peg.2464|Aminopeptidase_YpdF_(MP-,_MA-,_MS-,_AP-,_NP-_specific)	1080	0.0926
272563.8.peg.226|PTS_system,_fructose-specific_IIB_component_(EC_2.7.1.202)	309	0.0
272563.8.peg.2470|Thioredoxin	318	8.805
272563.8.peg.2471|Thioredoxin_reductase_(EC_1.8.1.9)	948	2.1097
272563.8.peg.2482|Alkanesulfonates-binding_protein	1092	4.7161
272563.8.peg.2487|Quinolinate_phosphoribosyltransferase	837	0.4182
272563.8.peg.2488|L-aspartate_oxidase_(EC_1.4.3.16)	1302	0.1536
272563.8.peg.2489|Quinolinate_synthetase_(EC_2.5.1.72)	915	0.4918
272563.8.peg.2496|Butyrate_kinase_(EC_2.7.2.7)	1071	0.9804
272563.8.peg.2499|Biosynthetic_Aromatic_amino_acid_aminotransferase_alpha_(EC_2.6.1.57)_@_Aspartate_aminotransferase_(EC_2.6.1.1)	1260	0.1984
272563.8.peg.229|Choline-phosphate_cytidylyltransferase_(EC_2.7.7.15)	726	0.7576
272563.8.peg.2520|N-acetylmuramoyl-L-alanine_amidase	1191	5.9194
272563.8.peg.2521|Deoxyuridine_5'-triphosphate_nucleotidohydrolase_(EC_3.6.1.23)	432	1.2731
272563.8.peg.2528|Pyruvate,phosphate_dikinase_(EC_2.7.9.1)	2628	4.6994
272563.8.peg.2531|Homoserine_dehydrogenase_(EC_1.1.1.3);_Sorbitol-6-phosphate_2-dehydrogenase_(EC_1.1.1.140)	1293	0.0387
272563.8.peg.2532|PTS_system,_glucitol/sorbitol-specific_IIA_component_(EC_2.7.1.198)	357	0.0
272563.8.peg.2536|PTS_system,_glucitol/sorbitol-specific_IIC_component	546	0.0
272563.8.peg.2550|Ferredoxin--sulfite_reductase_(EC_1.8.7.1)	1548	0.2261
272563.8.peg.2551|Glycyl-tRNA_synthetase_beta_chain_(EC_6.1.1.14)	2067	6.5796
272563.8.peg.2552|Glycyl-tRNA_synthetase_alpha_chain_(EC_6.1.1.14)	879	41.6951
272563.8.peg.2558|Cytidine_deaminase_(EC_3.5.4.5)	402	1.4925
272563.8.peg.2559|Diacylglycerol_kinase_(EC_2.7.1.107)	720	0.2778
272563.8.peg.2567|SSU_ribosomal_protein_S21p	180	332.7778
272563.8.peg.2568|Bis(5'-nucleosyl)-tetraphosphatase_(asymmetrical)_(EC_3.6.1.17)	351	0.9972
272563.8.peg.237|Phosphoribosylaminoimidazole-succinocarboxamide_synthase_(EC_6.3.2.6)	699	2.1459
272563.8.peg.238|Amidophosphoribosyltransferase_(EC_2.4.2.14)	1368	2.1564
272563.8.peg.239|Phosphoribosylformylglycinamidine_cyclo-ligase_(EC_6.3.3.1)	1077	1.0214
272563.8.peg.2586|Oxygen-independent_coproporphyrinogen-III_oxidase-like_protein_YggW	1176	0.085
272563.8.peg.2588|CCA_tRNA_nucleotidyltransferase_(EC_2.7.7.72)	1338	0.3363
272563.8.peg.240|Phosphoribosylglycinamide_formyltransferase_(EC_2.1.2.2)	594	2.0202
272563.8.peg.2595|SSU_ribosomal_protein_S20p	267	455.4307
272563.8.peg.2596|DNA_polymerase_III_delta_subunit_(EC_2.7.7.7)	1044	1.5805
272563.8.peg.241|IMP_cyclohydrolase_(EC_3.5.4.10)_/_Phosphoribosylaminoimidazolecarboxamide_formyltransferase_(EC_2.1.2.3)	1533	2.3483
272563.8.peg.2606|Aspartate_aminotransferase_(EC_2.6.1.1)	1179	0.2969
272563.8.peg.2607|Aminopeptidase_YpdF_(MP-,_MA-,_MS-,_AP-,_NP-_specific)	1065	0.939
272563.8.peg.2613|Mannose-6-phosphate_isomerase_(EC_5.3.1.8)	945	1.5344
272563.8.peg.242|Phosphoribosylamine--glycine_ligase_(EC_6.3.4.13)	1251	2.2382
272563.8.peg.2617|Selenide,water_dikinase_(EC_2.7.9.3)_@_selenocysteine-containing	1047	0.7163
272563.8.peg.2622|Argininosuccinate_lyase_(EC_4.3.2.1)	1317	0.4556
272563.8.peg.243|Phosphoribosylformylglycinamidine_synthase,_synthetase_subunit_(EC_6.3.5.3)_/_Phosphoribosylformylglycinamidine_synthase,_glutamine_amidotransferase_subunit_(EC_6.3.5.3)	3807	2.4429
272563.8.peg.2624|Biosynthetic_Aromatic_amino_acid_aminotransferase_beta_(EC_2.6.1.57)	1104	1.1775
272563.8.peg.2631|Maltose-6'-phosphate_glucosidase_(EC_3.2.1.122)	1353	0.0739
272563.8.peg.2632|PTS_system,_maltose_and_glucose-specific_IIC_component_/_PTS_system,_maltose_and_glucose-specific_IIB_component_(EC_2.7.1.208)	1551	0.0322
272563.8.peg.2634|PTS_system,_glucose-specific_IIA_component_(EC_2.7.1.199)	483	0.0
272563.8.peg.2636|Threonine_dehydratase,_catabolic_(EC_4.3.1.19)_@_L-serine_dehydratase,_(PLP)-dependent_(EC_4.3.1.17)	1218	65.353
272563.8.peg.2638|L-asparaginase_(EC_3.5.1.1)	996	4.4177
272563.8.peg.2644|Leucyl-tRNA_synthetase_(EC_6.1.1.4)	2421	20.2602
272563.8.peg.2647|Nicotinate-nucleotide_adenylyltransferase_(EC_2.7.7.18)	690	2.7536
272563.8.peg.2660|5'-nucleotidase_(EC_3.1.3.5)	1842	0.19
272563.8.peg.2663|Pyridine_nucleotide-disulfide_oxidoreductase;_NADH_dehydrogenase_(EC_1.6.99.3)	1335	0.5243
272563.8.peg.2680|Phosphopantetheine_adenylyltransferase_(EC_2.7.7.3)	498	1.4056
272563.8.peg.2685|LSU_ribosomal_protein_L28p_@_LSU_ribosomal_protein_L28p,_zinc-dependent	189	211.3757
272563.8.peg.2693|Mannosylglycerate_hydrolase_(EC_3.2.1.170)	2679	0.0747
272563.8.peg.2697|5'-methylthioadenosine_nucleosidase_(EC_3.2.2.16)_@_S-adenosylhomocysteine_nucleosidase_(EC_3.2.2.9)	630	0.0
272563.8.peg.2698|Thiamin_pyrophosphokinase_(EC_2.7.6.2)	642	3.1153
272563.8.peg.2699|Ribulose-phosphate_3-epimerase_(EC_5.1.3.1)	672	5.878
272563.8.peg.2708|Methionyl-tRNA_formyltransferase_(EC_2.1.2.9)	930	3.172
272563.8.peg.2709|Peptide_deformylase_(EC_3.5.1.88)	441	21.6553
272563.8.peg.2710|Helicase_PriA_essential_for_oriC/DnaA-independent_DNA_replication	2490	0.9237
272563.8.peg.2711|Phosphopantothenoylcysteine_decarboxylase_(EC_4.1.1.36)_/_Phosphopantothenoylcysteine_synthetase_(EC_6.3.2.5)	1200	3.0833
272563.8.peg.2713|Guanylate_kinase_(EC_2.7.4.8)	618	1.9417
272563.8.peg.2715|Diaminopimelate_epimerase_(EC_5.1.1.7)	831	1.3839
272563.8.peg.2716|Low-specificity_L-threonine_aldolase_(EC_4.1.2.48)	1035	1.0145
272563.8.peg.2719|Uracil_permease	1212	3.6716
272563.8.peg.2720|Pyrimidine_operon_regulatory_protein_PyrR	534	1.1236
272563.8.peg.2721|LSU_rRNA_pseudouridine(1911/1915/1917)_synthase_(EC_5.4.99.23)	912	3.9474
272563.8.peg.2733|Tryptophanyl-tRNA_synthetase_(EC_6.1.1.2)	1002	4.1417
272563.8.peg.2734|5'-methylthioadenosine_nucleosidase_(EC_3.2.2.16)_@_S-adenosylhomocysteine_nucleosidase_(EC_3.2.2.9)	699	2.432
272563.8.peg.2736|Aminopeptidase_YpdF_(MP-,_MA-,_MS-,_AP-,_NP-_specific)	1077	14.5311
272563.8.peg.2741|Isoleucyl-tRNA_synthetase_(EC_6.1.1.5)	3117	26.0026
272563.8.peg.2754|Glycerol-3-phosphate_dehydrogenase	1020	4.8039
272563.8.peg.2775|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)_pyrophosphoryl-undecaprenol_N-acetylglucosamine_transferase_(EC_2.4.1.227)	1227	2.608
272563.8.peg.2777|UDP-N-acetylmuramoyl-L-alanine--D-glutamate_ligase_(EC_6.3.2.9)	1356	1.2168
272563.8.peg.2778|Phospho-N-acetylmuramoyl-pentapeptide-transferase_(EC_2.7.8.13)	966	1.1387
272563.8.peg.2790|PTS_system,_glucose-specific_IIC_component_/_PTS_system,_glucose-specific_IIB_component_(EC_2.7.1.199)_/_PTS_system,_glucose-specific_IIA_component_(EC_2.7.1.199)	492	0.4065
272563.8.peg.2791|PTS_system,_glucose-specific_IIC_component_/_PTS_system,_glucose-specific_IIB_component_(EC_2.7.1.199)_/_PTS_system,_glucose-specific_IIA_component_(EC_2.7.1.199)	1572	0.0954
272563.8.peg.2793|Na+/H+_antiporter	2043	3.6466
272563.8.peg.2794|Oligopeptide_ABC_transporter,_ATP-binding_protein_OppF_(TC_3.A.1.5.1)	972	4.321
272563.8.peg.2795|Oligopeptide_ABC_transporter,_ATP-binding_protein_OppD_(TC_3.A.1.5.1)	978	2.0961
272563.8.peg.2796|Oligopeptide_ABC_transporter,_substrate-binding_protein_OppA_(TC_3.A.1.5.1)	1560	11.6026
272563.8.peg.2798|Oligopeptide_ABC_transporter,_permease_protein_OppC_(TC_3.A.1.5.1)	813	1.23
272563.8.peg.2800|Acetyl-CoA_acetyltransferase_(EC_2.3.1.9)	1179	0.0424
272563.8.peg.2803|3-hydroxybutyrate_dehydrogenase_(EC_1.1.1.30)	777	0.1287
272563.8.peg.2804|D-beta-hydroxybutyrate_permease	1335	0.0375
272563.8.peg.2806|Pyruvate-flavodoxin_oxidoreductase	3540	150.4802
272563.8.peg.2816|Hypoxanthine-guanine_phosphoribosyltransferase_(EC_2.4.2.8)	528	15.0568
272563.8.peg.2818|Proton/glutamate_symporter_@_Sodium/glutamate_symporter	1209	11.0835
272563.8.peg.2820|Aspartate--ammonia_ligase_(EC_6.3.1.1)	1002	3.2435
272563.8.peg.2821|Cystathionine_beta-lyase_(EC_4.4.1.8)	1191	0.7557
272563.8.peg.2829|Xanthine/uracil/thiamine/ascorbate_permease_family_protein	1344	3.3482
272563.8.peg.2830|S-adenosylhomocysteine_deaminase_(EC_3.5.4.28);_Methylthioadenosine_deaminase_(EC_3.5.4.31)	1365	1.8681
272563.8.peg.2833|Shikimate/quinate_5-dehydrogenase_I_beta_(EC_1.1.1.282)	864	0.1736
272563.8.peg.2839|UDP-glucose_4-epimerase_(EC_5.1.3.2)	1014	2.9093
272563.8.peg.2840|UTP--glucose-1-phosphate_uridylyltransferase_(EC_2.7.7.9)	945	11.4286
272563.8.peg.2852|1,2-diacylglycerol_3-glucosyltransferase_(EC_2.4.1.157);_diglucosyldiacylglycerol_synthase_(LTA_membrane_anchor_synthesis)	1098	0.3643
272563.8.peg.2853|Serine_hydroxymethyltransferase_(EC_2.1.2.1)	1245	17.5904
272563.8.peg.2860|Cystathionine_beta-lyase_(EC_4.4.1.8)	1167	0.1714
272563.8.peg.2861|Na+/H+_antiporter_NhaC	1443	0.0693
272563.8.peg.2862|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	1428	0.4202
272563.8.peg.2865|Cytosine_permease	1233	1.4193
272563.8.peg.2866|Aspartyl-tRNA_synthetase_(EC_6.1.1.12)	1788	45.2461
272563.8.peg.2867|Histidyl-tRNA_synthetase_(EC_6.1.1.21)	1263	3.8005
272563.8.peg.2871|Guanosine-3',5'-bis(diphosphate)_3'-pyrophosphohydrolase_(EC_3.1.7.2)_/_GTP_pyrophosphokinase_(EC_2.7.6.5),_(p)ppGpp_synthetase_II	2208	1.4946
272563.8.peg.2872|Adenine_phosphoribosyltransferase_(EC_2.4.2.7)	513	4.2885
272563.8.peg.2882|Phosphoenolpyruvate-protein_phosphotransferase_of_PTS_system_(EC_2.7.3.9)	1713	23.526
272563.8.peg.2888|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	825	1.5152
272563.8.peg.2889|Undecaprenyl_diphosphate_synthase_(EC_2.5.1.31)	645	0.2326
272563.8.peg.2898|UDP-glucose_6-dehydrogenase_(EC_1.1.1.22)	1296	1.929
272563.8.peg.2899|Putative_N-acetylgalactosaminyl-diphosphoundecaprenol_glucuronosyltransferase	753	1.0624
272563.8.peg.2901|Putative_N-acetylgalactosaminyl-diphosphoundecaprenol_glucuronosyltransferase	750	1.8
272563.8.peg.2906|Mannose-1-phosphate_guanylyltransferase_(EC_2.7.7.13)	1074	0.9777
272563.8.peg.2907|Phosphomannomutase_(EC_5.4.2.8)	1707	0.9373
272563.8.peg.2910|Undecaprenyl-phosphate_galactosephosphotransferase_(EC_2.7.8.6)	687	4.0757
272563.8.peg.2911|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	2025	5.679
272563.8.peg.2913|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	1578	0.507
272563.8.peg.2916|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	1833	2.4823
272563.8.peg.2918|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	1872	6.2767
272563.8.peg.2921|N-acetylmuramoyl-L-alanine_amidase	1587	0.8192
272563.8.peg.2922|N-acetylmuramoyl-L-alanine_amidase	1596	1.0965
272563.8.peg.2923|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	1881	1.8873
272563.8.peg.2926|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	1896	0.1055
272563.8.peg.2940|2-hydroxy-3-oxopropionate_reductase_(EC_1.1.1.60)	891	0.0561
272563.8.peg.2946|Dihydrofolate_reductase_(EC_1.5.1.3)	168	0.2976
272563.8.peg.2955|Biosynthetic_Aromatic_amino_acid_aminotransferase_alpha_(EC_2.6.1.57)_@_Aspartate_aminotransferase_(EC_2.6.1.1)	1191	0.084
272563.8.peg.2961|Lead,_cadmium,_zinc_and_mercury_transporting_ATPase_(EC_3.6.3.3)_(EC_3.6.3.5);_Copper-translocating_P-type_ATPase_(EC_3.6.3.4)	2775	2.6847
272563.8.peg.2962|Serine_hydroxymethyltransferase_(EC_2.1.2.1)	1257	0.0
272563.8.peg.2968|Seryl-tRNA_synthetase_(EC_6.1.1.11)	1272	2.0047
272563.8.peg.2977|Phosphonoacetaldehyde_hydrolase_(EC_3.11.1.1)_/_2-aminoethylphosphonate:pyruvate_aminotransferase_(EC_2.6.1.37)	1911	0.5495
272563.8.peg.2980|D-alanyl_transfer_protein_DltB	1149	8.8773
272563.8.peg.2981|D-alanine--poly(phosphoribitol)_ligase_subunit_1_(EC_6.1.1.13)	1515	7.9538
272563.8.peg.2983|Poly(glycerophosphate_chain)_D-alanine_transfer_protein_DltD	1191	1.4274
272563.8.peg.2988|N-acyl-D-amino-acid_deacylase_(EC_3.5.1.81)	1602	0.0936
272563.8.peg.294|1,3-propanediol_dehydrogenase_(EC_1.1.1.202)	1131	0.4863
272563.8.peg.2999|2-keto-3-deoxygluconate_permease_(KDG_permease)	933	0.1072
272563.8.peg.3000|Altronate_dehydratase_(EC_4.2.1.7)	276	0.1812
272563.8.peg.3001|Altronate_dehydratase_(EC_4.2.1.7)	1164	0.0
272563.8.peg.3009|PTS_system,_cellobiose-specific_IIA_component_(EC_2.7.1.205)	318	0.9434
272563.8.peg.3011|6-phospho-beta-glucosidase_(EC_3.2.1.86)	1311	1.1823
272563.8.peg.295|Spore_photoproduct_lyase_(EC_4.1.99.14)	1023	3.0792
272563.8.peg.3012|PTS_system,_cellobiose-specific_IIC_component	1314	0.4186
272563.8.peg.3013|PTS_system,_cellobiose-specific_IIB_component_(EC_2.7.1.205)	312	1.4423
272563.8.peg.3024|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	816	0.0613
272563.8.peg.3083|Single-stranded_DNA-binding_protein	417	0.1199
272563.8.peg.3111|Acetaldehyde_dehydrogenase_(EC_1.2.1.10)_/_Alcohol_dehydrogenase_(EC_1.1.1.1)	2655	20.5461
272563.8.peg.3114|Long-chain-fatty-acid--CoA_ligase_(EC_6.2.1.3)	1392	0.1796
272563.8.peg.3115|3-ketoacyl-CoA_thiolase_(EC_2.3.1.16)_@_Acetyl-CoA_acetyltransferase_(EC_2.3.1.9)	1137	0.2639
272563.8.peg.3116|Substrate-specific_component_BioY_of_biotin_ECF_transporter	546	0.1832
272563.8.peg.304|PTS_system,_mannose-specific_IIA_component_(EC_2.7.1.191)	405	0.0
272563.8.peg.3130|Undecaprenyl-diphosphatase_(EC_3.6.1.27)	852	0.0
272563.8.peg.305|PTS_system,_mannose-specific_IIB_component_(EC_2.7.1.191)	498	0.0
272563.8.peg.3134|ABC_transporter,_ATP-binding_protein_(cluster_1,_maltose/g3p/polyamine/iron);_ABC_transporter,_ATP-binding_protein_(cluster_10,_nitrate/sulfonate/bicarbonate)	879	0.1138
272563.8.peg.3135|Alkanesulfonates_transport_system_permease_protein	783	0.1277
272563.8.peg.3138|Ribonucleotide_reductase_of_class_Ib_(aerobic),_beta_subunit_(EC_1.17.4.1)	972	8.3848
272563.8.peg.3139|Ribonucleotide_reductase_of_class_Ib_(aerobic),_alpha_subunit_(EC_1.17.4.1)	2100	0.9286
272563.8.peg.307|PTS_system,_mannose-specific_IIB_component_(EC_2.7.1.191)	489	0.0
272563.8.peg.308|PTS_system,_mannose-specific_IIC_component	756	0.0
272563.8.peg.3146|Altronate_dehydratase_(EC_4.2.1.7)	1161	26.0982
272563.8.peg.3147|Altronate_dehydratase_(EC_4.2.1.7)	306	30.8824
272563.8.peg.3148|2-keto-3-deoxygluconate_permease_(KDG_permease)	975	21.2308
272563.8.peg.3150|Alcohol_dehydrogenase_(EC_1.1.1.1)	1146	76.7888
272563.8.peg.309|PTS_system,_mannose-specific_IID_component	864	0.0579
272563.8.peg.3153|Putative_Dihydrolipoamide_dehydrogenase_(EC_1.8.1.4);_Mercuric_ion_reductase_(EC_1.16.1.1);_PF00070_family,_FAD-dependent_NAD(P)-disulphide_oxidoreductase	1389	0.396
272563.8.peg.3156|alpha-mannosidase_(EC_3.2.1.24)	2601	0.2307
272563.8.peg.3171|PTS_system,_glucose-specific_IIA_component_(EC_2.7.1.199)	471	0.4246
272563.8.peg.3174|PTS_system,_maltose_and_glucose-specific_IIC_component_/_PTS_system,_maltose_and_glucose-specific_IIB_component_(EC_2.7.1.208)	1578	0.0317
272563.8.peg.3176|Cysteine_desulfurase_(EC_2.8.1.7)	1275	0.0392
272563.8.peg.3177|Thioredoxin	318	0.1572
272563.8.peg.3192|PTS_system,_cellobiose-specific_IIC_component	1347	0.0
272563.8.peg.3202|PTS_system,_glucose-specific_IIA_component_(EC_2.7.1.199)	468	0.1068
272563.8.peg.3204|Maltose-6'-phosphate_glucosidase_(EC_3.2.1.122)	1332	0.0
272563.8.peg.3208|Xylose_isomerase_(EC_5.3.1.5)	1338	1.9058
272563.8.peg.3209|Xylulose_kinase_(EC_2.7.1.17)	1545	0.4531
272563.8.peg.3218|Tagatose_1,6-bisphosphate_aldolase_(EC_4.1.2.40)	870	7.069
272563.8.peg.3223|6-phospho-beta-glucosidase_(EC_3.2.1.86)	1437	0.0348
272563.8.peg.3224|PTS_system,_cellobiose-specific_IIA_component_(EC_2.7.1.205)	354	0.0
272563.8.peg.3225|PTS_system,_cellobiose-specific_IIC_component	1233	0.0811
272563.8.peg.318|Biotin_synthase_(EC_2.8.1.6)	978	0.1022
272563.8.peg.3226|PTS_system,_cellobiose-specific_IIB_component_(EC_2.7.1.205)	318	0.0
272563.8.peg.3228|Glycerate_kinase_(EC_2.7.1.31)	1155	0.5195
272563.8.peg.3229|Mannosylglycerate_hydrolase_(EC_3.2.1.170)	2616	0.0191
272563.8.peg.3235|Trehalose-6-phosphate_hydrolase_(EC_3.2.1.93)	1668	16.9065
272563.8.peg.3239|6-phospho-beta-glucosidase_(EC_3.2.1.86)	1434	0.2092
272563.8.peg.3240|6-phospho-beta-glucosidase_(EC_3.2.1.86)	1425	0.1754
272563.8.peg.320|Ribokinase_(EC_2.7.1.15)	891	0.0
272563.8.peg.3241|PTS_system,_beta-glucoside-specific_IIB_component_/_PTS_system,_beta-glucoside-specific_IIC_component_/_PTS_system,_beta-glucoside-specific_IIA_component	1917	0.1043
272563.8.peg.3244|Arginine/ornithine_antiporter_ArcD	1392	2.4784
272563.8.peg.3245|PTS_system,_N-acetylglucosamine-specific_IIA_component_(EC_2.7.1.193)_/_PTS_system,_N-acetylglucosamine-specific_IIB_component_(EC_2.7.1.193)_/_PTS_system,_N-acetylglucosamine-specific_IIC_component	1653	0.121
272563.8.peg.321|Ribose_ABC_transporter,_substrate-binding_protein_RbsB_(TC_3.A.1.2.1)	963	0.0
272563.8.peg.3247|PTS_system,_glucose-specific_IIA_component_(EC_2.7.1.199)	492	0.4065
272563.8.peg.3249|Alcohol_dehydrogenase_(EC_1.1.1.1)	1152	0.5642
