contigName	contigLen	normDepth
272563.8.peg.2181|Xanthine_dehydrogenase,_FAD_binding_subunit_(EC_1.17.1.4)	795	1.4465
272563.8.peg.2182|Xanthine_permease	1359	2.6122
272563.8.peg.2183|Chromosome_partition_protein_smc	1086	14.3646
272563.8.peg.2187|Xanthine_dehydrogenase,_FAD_binding_subunit_(EC_1.17.1.4)	795	1.3836
272563.8.peg.2188|Xanthine_dehydrogenase_iron-sulfur_subunit_(EC_1.17.1.4)	447	1.2304
272563.8.peg.2189|Guanine_deaminase_(EC_3.5.4.3);_Hydroxydechloroatrazine_ethylaminohydrolase_(EC_3.5.99.3)	1407	1.8479
272563.8.peg.2190|Dihydropyrimidinase_(EC_3.5.2.2)_@_D-hydantoinase_(EC_3.5.2.2)	1371	1.5317
272563.8.peg.2194|Xanthine_dehydrogenase,_molybdenum_binding_subunit_(EC_1.17.1.4)	2217	2.0298
272563.8.peg.2195|Xanthine_dehydrogenase_iron-sulfur_subunit_(EC_1.17.1.4)	471	2.9724
272563.8.peg.2197|Xanthine_permease	1362	1.8355
272563.8.peg.2198|Xanthine_permease	1350	2.0741
272563.8.peg.202|Aspartate_carbamoyltransferase_(EC_2.1.3.2)	921	6.8947
272563.8.peg.2215|Xanthine/uracil/thiamine/ascorbate_permease_family_protein	1377	17.8649
272563.8.peg.2218|Transaldolase_(EC_2.2.1.2)	675	14.0741
272563.8.peg.2223|Copper-translocating_P-type_ATPase_(EC_3.6.3.4)	2502	4.7962
272563.8.peg.2227|Thioredoxin_reductase_(EC_1.8.1.9)	909	13.6414
272563.8.peg.2229|Threonine_synthase_(EC_4.2.3.1)	1482	4.4197
272563.8.peg.205|Orotate_phosphoribosyltransferase_(EC_2.4.2.10)	585	13.8462
272563.8.peg.2230|Homoserine_kinase_(EC_2.7.1.39)	894	11.689
272563.8.peg.206|2-dehydropantoate_2-reductase_(EC_1.1.1.169)	927	4.4229
272563.8.peg.2243|1-deoxy-D-xylulose_5-phosphate_reductoisomerase_(EC_1.1.1.267)	1155	17.2294
272563.8.peg.2247|Phosphatidate_cytidylyltransferase_(EC_2.7.7.41)	780	18.4615
272563.8.peg.2248|Undecaprenyl_diphosphate_synthase_(EC_2.5.1.31)	735	31.9048
272563.8.peg.2253|SSU_ribosomal_protein_S2p_(SAe)	714	153.7115
272563.8.peg.2278|L-lactate_dehydrogenase_(EC_1.1.1.27)	969	25.7998
272563.8.peg.2282|Hydroxylamine_reductase_(EC_1.7.99.1)	1593	9.6359
272563.8.peg.2286|Proton/sodium-glutamate_symport_protein	1062	14.9247
272563.8.peg.2299|N-acetylmuramoyl-L-alanine_amidase	543	31.3996
272563.8.peg.2302|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	894	7.8859
272563.8.peg.2303|Maltose_phosphorylase_(EC_2.4.1.8)	2286	7.3928
272563.8.peg.2304|Beta-phosphoglucomutase_(EC_5.4.2.6)	681	5.8003
272563.8.peg.2306|Histidinol-phosphatase_(EC_3.1.3.15)	822	0.7299
272563.8.peg.2315|Biosynthetic_Aromatic_amino_acid_aminotransferase_beta_(EC_2.6.1.57)	1104	0.4076
272563.8.peg.2316|Lactose_permease	1431	0.2096
272563.8.peg.2321|Aldehyde_dehydrogenase_(EC_1.2.1.3)	1365	1.9048
272563.8.peg.2333|3-dehydroquinate_dehydratase_I_(EC_4.2.1.10)	768	7.3568
272563.8.peg.217|2',3'-cyclic-nucleotide_2'-phosphodiesterase_(EC_3.1.4.16)	1392	9.0876
272563.8.peg.2351|N-acetylmannosamine_kinase_(EC_2.7.1.60)	888	1.0135
272563.8.peg.2355|N-acetylneuraminate_lyase_(EC_4.1.3.3)	882	3.288
272563.8.peg.2356|N-acetylmannosamine-6-phosphate_2-epimerase_(EC_5.1.3.9)	672	0.744
272563.8.peg.2360|Asparaginyl-tRNA_synthetase_(EC_6.1.1.22)	1398	23.8913
272563.8.peg.2369|Transcriptional_regulator,_GntR_family_domain_/_Aspartate_aminotransferase_(EC_2.6.1.1)	1383	1.0846
272563.8.peg.2370|Aspartate_racemase_(EC_5.1.1.13)	687	1.0189
272563.8.peg.2383|PTS_system,_fructose-specific_IIA_component_(EC_2.7.1.202)_/_PTS_system,_fructose-specific_IIB_component_(EC_2.7.1.202)_/_PTS_system,_fructose-specific_IIC_component	1920	7.0833
272563.8.peg.2384|1-phosphofructokinase_(EC_2.7.1.56)	918	5.0654
272563.8.peg.2392|L-ribulose-5-phosphate_4-epimerase_(EC_5.1.3.4)	687	4.6579
272563.8.peg.2393|Galactitol-1-phosphate_5-dehydrogenase_(EC_1.1.1.251)	1059	4.0604
272563.8.peg.2394|PTS_system,_galactitol-specific_IIC_component	1407	7.9247
272563.8.peg.2395|PTS_system,_galactitol-specific_IIB_component_(EC_2.7.1.200)	303	7.0957
272563.8.peg.2396|PTS_system,_galactitol-specific_IIA_component_(EC_2.7.1.200)	447	6.9351
272563.8.peg.2400|Transcriptional_regulator,_GntR_family_domain_/_Aspartate_aminotransferase_(EC_2.6.1.1)	1386	5.8081
272563.8.peg.2436|Ribulose-phosphate_3-epimerase_(EC_5.1.3.1)	666	10.3604
272563.8.peg.2438|Transketolase,_C-terminal_section_(EC_2.2.1.1)	921	68.4582
272563.8.peg.2439|Transketolase,_N-terminal_section_(EC_2.2.1.1)	813	59.4711
272563.8.peg.2440|Galactitol-1-phosphate_5-dehydrogenase_(EC_1.1.1.251)	1032	23.7888
272563.8.peg.2441|Galactitol-1-phosphate_5-dehydrogenase_(EC_1.1.1.251)	1053	18.4236
272563.8.peg.2442|PTS_system,_galactitol-specific_IIC_component	1275	30.2745
272563.8.peg.2443|PTS_system,_galactitol-specific_IIB_component_(EC_2.7.1.200)	276	21.1957
272563.8.peg.2444|PTS_system,_galactitol-specific_IIA_component_(EC_2.7.1.200)	459	9.8039
272563.8.peg.2446|Transaldolase_(EC_2.2.1.2)	651	38.9401
272563.8.peg.2447|Xanthine_phosphoribosyltransferase_(EC_2.4.2.22)	573	5.4974
272563.8.peg.2448|Mannitol-1-phosphate_5-dehydrogenase_(EC_1.1.1.17)	1152	6.0764
272563.8.peg.2449|PTS_system,_mannitol-specific_IIA_component_(EC_2.7.1.197)	423	2.3641
272563.8.peg.2450|Mannitol_operon_activator,_BglG_family_/_PTS_system,_mannitol-specific_IIB_component_(EC_2.7.1.197)	2085	3.5012
272563.8.peg.2451|PTS_system,_mannitol-specific_IIC_component_/_PTS_system,_mannitol-specific_IIB_component_(EC_2.7.1.197)	1425	3.0877
272563.8.peg.2452|Inosine-5'-monophosphate_dehydrogenase_(EC_1.1.1.205)_/_CBS_domain	1500	50.1
272563.8.peg.224|PTS_system,_fructose-specific_IIA_component_(EC_2.7.1.202)	453	14.2384
272563.8.peg.2455|NAD-dependent_4-hydroxybutyrate_dehydrogenase_(EC_1.1.1.61)	1119	181.0098
272563.8.peg.2456|4-hydroxybutyrate_coenzyme_A_transferase	1308	94.763
272563.8.peg.2458|4-hydroxybutanoyl-CoA_dehydratase_(EC_4.2.1.120)_/_Vinylacetyl-CoA_Delta-isomerase_(EC_5.3.3.3)	1497	117.7355
272563.8.peg.225|PTS_system,_fructose-specific_IIC_component	1056	20.6439
272563.8.peg.2464|Aminopeptidase_YpdF_(MP-,_MA-,_MS-,_AP-,_NP-_specific)	1080	12.7315
272563.8.peg.226|PTS_system,_fructose-specific_IIB_component_(EC_2.7.1.202)	309	21.8447
272563.8.peg.2470|Thioredoxin	318	215.0943
272563.8.peg.2471|Thioredoxin_reductase_(EC_1.8.1.9)	948	214.9789
272563.8.peg.2482|Alkanesulfonates-binding_protein	1092	57.5092
272563.8.peg.2487|Quinolinate_phosphoribosyltransferase	837	2.0908
272563.8.peg.2488|L-aspartate_oxidase_(EC_1.4.3.16)	1302	1.4977
272563.8.peg.2489|Quinolinate_synthetase_(EC_2.5.1.72)	915	1.694
272563.8.peg.2496|Butyrate_kinase_(EC_2.7.2.7)	1071	306.1158
272563.8.peg.2499|Biosynthetic_Aromatic_amino_acid_aminotransferase_alpha_(EC_2.6.1.57)_@_Aspartate_aminotransferase_(EC_2.6.1.1)	1260	183.6111
272563.8.peg.229|Choline-phosphate_cytidylyltransferase_(EC_2.7.7.15)	726	13.0854
272563.8.peg.2520|N-acetylmuramoyl-L-alanine_amidase	1191	9.7817
272563.8.peg.2521|Deoxyuridine_5'-triphosphate_nucleotidohydrolase_(EC_3.6.1.23)	432	10.3009
272563.8.peg.2528|Pyruvate,phosphate_dikinase_(EC_2.7.9.1)	2628	100.6088
272563.8.peg.2531|Homoserine_dehydrogenase_(EC_1.1.1.3);_Sorbitol-6-phosphate_2-dehydrogenase_(EC_1.1.1.140)	1293	0.7347
272563.8.peg.2532|PTS_system,_glucitol/sorbitol-specific_IIA_component_(EC_2.7.1.198)	357	0.1401
272563.8.peg.2536|PTS_system,_glucitol/sorbitol-specific_IIC_component	546	0.0
272563.8.peg.2550|Ferredoxin--sulfite_reductase_(EC_1.8.7.1)	1548	6.8798
272563.8.peg.2551|Glycyl-tRNA_synthetase_beta_chain_(EC_6.1.1.14)	2067	48.0648
272563.8.peg.2552|Glycyl-tRNA_synthetase_alpha_chain_(EC_6.1.1.14)	879	35.0967
272563.8.peg.2558|Cytidine_deaminase_(EC_3.5.4.5)	402	28.3582
272563.8.peg.2559|Diacylglycerol_kinase_(EC_2.7.1.107)	720	17.5694
272563.8.peg.2567|SSU_ribosomal_protein_S21p	180	119.4444
272563.8.peg.2568|Bis(5'-nucleosyl)-tetraphosphatase_(asymmetrical)_(EC_3.6.1.17)	351	68.9459
272563.8.peg.237|Phosphoribosylaminoimidazole-succinocarboxamide_synthase_(EC_6.3.2.6)	699	9.8712
272563.8.peg.238|Amidophosphoribosyltransferase_(EC_2.4.2.14)	1368	19.6637
272563.8.peg.239|Phosphoribosylformylglycinamidine_cyclo-ligase_(EC_6.3.3.1)	1077	22.3305
272563.8.peg.2586|Oxygen-independent_coproporphyrinogen-III_oxidase-like_protein_YggW	1176	2.1684
272563.8.peg.2588|CCA_tRNA_nucleotidyltransferase_(EC_2.7.7.72)	1338	3.7743
272563.8.peg.240|Phosphoribosylglycinamide_formyltransferase_(EC_2.1.2.2)	594	15.9091
272563.8.peg.2595|SSU_ribosomal_protein_S20p	267	101.8727
272563.8.peg.2596|DNA_polymerase_III_delta_subunit_(EC_2.7.7.7)	1044	5.9387
272563.8.peg.241|IMP_cyclohydrolase_(EC_3.5.4.10)_/_Phosphoribosylaminoimidazolecarboxamide_formyltransferase_(EC_2.1.2.3)	1533	17.1559
272563.8.peg.2606|Aspartate_aminotransferase_(EC_2.6.1.1)	1179	1.2299
272563.8.peg.2607|Aminopeptidase_YpdF_(MP-,_MA-,_MS-,_AP-,_NP-_specific)	1065	0.8451
272563.8.peg.2613|Mannose-6-phosphate_isomerase_(EC_5.3.1.8)	945	5.6085
272563.8.peg.242|Phosphoribosylamine--glycine_ligase_(EC_6.3.4.13)	1251	25.02
272563.8.peg.2617|Selenide,water_dikinase_(EC_2.7.9.3)_@_selenocysteine-containing	1047	7.7841
272563.8.peg.2622|Argininosuccinate_lyase_(EC_4.3.2.1)	1317	3.265
272563.8.peg.243|Phosphoribosylformylglycinamidine_synthase,_synthetase_subunit_(EC_6.3.5.3)_/_Phosphoribosylformylglycinamidine_synthase,_glutamine_amidotransferase_subunit_(EC_6.3.5.3)	3807	33.0575
272563.8.peg.2624|Biosynthetic_Aromatic_amino_acid_aminotransferase_beta_(EC_2.6.1.57)	1104	13.3152
272563.8.peg.2631|Maltose-6'-phosphate_glucosidase_(EC_3.2.1.122)	1353	19.697
272563.8.peg.2632|PTS_system,_maltose_and_glucose-specific_IIC_component_/_PTS_system,_maltose_and_glucose-specific_IIB_component_(EC_2.7.1.208)	1551	12.3791
272563.8.peg.2634|PTS_system,_glucose-specific_IIA_component_(EC_2.7.1.199)	483	13.354
272563.8.peg.2636|Threonine_dehydratase,_catabolic_(EC_4.3.1.19)_@_L-serine_dehydratase,_(PLP)-dependent_(EC_4.3.1.17)	1218	108.7028
272563.8.peg.2638|L-asparaginase_(EC_3.5.1.1)	996	24.498
272563.8.peg.2644|Leucyl-tRNA_synthetase_(EC_6.1.1.4)	2421	39.8183
272563.8.peg.2647|Nicotinate-nucleotide_adenylyltransferase_(EC_2.7.7.18)	690	16.087
272563.8.peg.2660|5'-nucleotidase_(EC_3.1.3.5)	1842	6.2161
272563.8.peg.2663|Pyridine_nucleotide-disulfide_oxidoreductase;_NADH_dehydrogenase_(EC_1.6.99.3)	1335	3.633
272563.8.peg.2680|Phosphopantetheine_adenylyltransferase_(EC_2.7.7.3)	498	9.9398
272563.8.peg.2685|LSU_ribosomal_protein_L28p_@_LSU_ribosomal_protein_L28p,_zinc-dependent	189	85.9788
272563.8.peg.2693|Mannosylglycerate_hydrolase_(EC_3.2.1.170)	2679	8.7906
272563.8.peg.2697|5'-methylthioadenosine_nucleosidase_(EC_3.2.2.16)_@_S-adenosylhomocysteine_nucleosidase_(EC_3.2.2.9)	630	2.9365
272563.8.peg.2698|Thiamin_pyrophosphokinase_(EC_2.7.6.2)	642	17.2118
272563.8.peg.2699|Ribulose-phosphate_3-epimerase_(EC_5.1.3.1)	672	18.3036
272563.8.peg.2708|Methionyl-tRNA_formyltransferase_(EC_2.1.2.9)	930	14.4086
272563.8.peg.2709|Peptide_deformylase_(EC_3.5.1.88)	441	10.3175
272563.8.peg.2710|Helicase_PriA_essential_for_oriC/DnaA-independent_DNA_replication	2490	7.2088
272563.8.peg.2711|Phosphopantothenoylcysteine_decarboxylase_(EC_4.1.1.36)_/_Phosphopantothenoylcysteine_synthetase_(EC_6.3.2.5)	1200	28.75
272563.8.peg.2713|Guanylate_kinase_(EC_2.7.4.8)	618	16.8285
272563.8.peg.2715|Diaminopimelate_epimerase_(EC_5.1.1.7)	831	8.3032
272563.8.peg.2716|Low-specificity_L-threonine_aldolase_(EC_4.1.2.48)	1035	29.9034
272563.8.peg.2719|Uracil_permease	1212	1.5677
272563.8.peg.2720|Pyrimidine_operon_regulatory_protein_PyrR	534	3.0899
272563.8.peg.2721|LSU_rRNA_pseudouridine(1911/1915/1917)_synthase_(EC_5.4.99.23)	912	8.3882
272563.8.peg.2733|Tryptophanyl-tRNA_synthetase_(EC_6.1.1.2)	1002	34.98
272563.8.peg.2734|5'-methylthioadenosine_nucleosidase_(EC_3.2.2.16)_@_S-adenosylhomocysteine_nucleosidase_(EC_3.2.2.9)	699	34.8355
272563.8.peg.2736|Aminopeptidase_YpdF_(MP-,_MA-,_MS-,_AP-,_NP-_specific)	1077	222.2841
272563.8.peg.2741|Isoleucyl-tRNA_synthetase_(EC_6.1.1.5)	3117	72.9227
272563.8.peg.2754|Glycerol-3-phosphate_dehydrogenase	1020	22.7941
272563.8.peg.2775|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)_pyrophosphoryl-undecaprenol_N-acetylglucosamine_transferase_(EC_2.4.1.227)	1227	33.3741
272563.8.peg.2777|UDP-N-acetylmuramoyl-L-alanine--D-glutamate_ligase_(EC_6.3.2.9)	1356	31.4897
272563.8.peg.2778|Phospho-N-acetylmuramoyl-pentapeptide-transferase_(EC_2.7.8.13)	966	26.0352
272563.8.peg.2790|PTS_system,_glucose-specific_IIC_component_/_PTS_system,_glucose-specific_IIB_component_(EC_2.7.1.199)_/_PTS_system,_glucose-specific_IIA_component_(EC_2.7.1.199)	492	3.6585
272563.8.peg.2791|PTS_system,_glucose-specific_IIC_component_/_PTS_system,_glucose-specific_IIB_component_(EC_2.7.1.199)_/_PTS_system,_glucose-specific_IIA_component_(EC_2.7.1.199)	1572	2.9262
272563.8.peg.2793|Na+/H+_antiporter	2043	18.7714
272563.8.peg.2794|Oligopeptide_ABC_transporter,_ATP-binding_protein_OppF_(TC_3.A.1.5.1)	972	11.214
272563.8.peg.2795|Oligopeptide_ABC_transporter,_ATP-binding_protein_OppD_(TC_3.A.1.5.1)	978	6.6462
272563.8.peg.2796|Oligopeptide_ABC_transporter,_substrate-binding_protein_OppA_(TC_3.A.1.5.1)	1560	84.8397
272563.8.peg.2798|Oligopeptide_ABC_transporter,_permease_protein_OppC_(TC_3.A.1.5.1)	813	19.8032
272563.8.peg.2800|Acetyl-CoA_acetyltransferase_(EC_2.3.1.9)	1179	26.8448
272563.8.peg.2803|3-hydroxybutyrate_dehydrogenase_(EC_1.1.1.30)	777	40.2188
272563.8.peg.2804|D-beta-hydroxybutyrate_permease	1335	17.603
272563.8.peg.2806|Pyruvate-flavodoxin_oxidoreductase	3540	467.9237
272563.8.peg.2816|Hypoxanthine-guanine_phosphoribosyltransferase_(EC_2.4.2.8)	528	11.0795
272563.8.peg.2818|Proton/glutamate_symporter_@_Sodium/glutamate_symporter	1209	98.5525
272563.8.peg.2820|Aspartate--ammonia_ligase_(EC_6.3.1.1)	1002	10.7285
272563.8.peg.2821|Cystathionine_beta-lyase_(EC_4.4.1.8)	1191	7.9765
272563.8.peg.2829|Xanthine/uracil/thiamine/ascorbate_permease_family_protein	1344	9.9702
272563.8.peg.2830|S-adenosylhomocysteine_deaminase_(EC_3.5.4.28);_Methylthioadenosine_deaminase_(EC_3.5.4.31)	1365	9.8535
272563.8.peg.2833|Shikimate/quinate_5-dehydrogenase_I_beta_(EC_1.1.1.282)	864	3.4722
272563.8.peg.2839|UDP-glucose_4-epimerase_(EC_5.1.3.2)	1014	20.069
272563.8.peg.2840|UTP--glucose-1-phosphate_uridylyltransferase_(EC_2.7.7.9)	945	16.6138
272563.8.peg.2852|1,2-diacylglycerol_3-glucosyltransferase_(EC_2.4.1.157);_diglucosyldiacylglycerol_synthase_(LTA_membrane_anchor_synthesis)	1098	8.4699
272563.8.peg.2853|Serine_hydroxymethyltransferase_(EC_2.1.2.1)	1245	34.4177
272563.8.peg.2860|Cystathionine_beta-lyase_(EC_4.4.1.8)	1167	6.4696
272563.8.peg.2861|Na+/H+_antiporter_NhaC	1443	5.5787
272563.8.peg.2862|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	1428	6.3025
272563.8.peg.2865|Cytosine_permease	1233	19.4242
272563.8.peg.2866|Aspartyl-tRNA_synthetase_(EC_6.1.1.12)	1788	37.8356
272563.8.peg.2867|Histidyl-tRNA_synthetase_(EC_6.1.1.21)	1263	25.4157
272563.8.peg.2871|Guanosine-3',5'-bis(diphosphate)_3'-pyrophosphohydrolase_(EC_3.1.7.2)_/_GTP_pyrophosphokinase_(EC_2.7.6.5),_(p)ppGpp_synthetase_II	2208	11.6168
272563.8.peg.2872|Adenine_phosphoribosyltransferase_(EC_2.4.2.7)	513	16.6667
272563.8.peg.2882|Phosphoenolpyruvate-protein_phosphotransferase_of_PTS_system_(EC_2.7.3.9)	1713	70.9282
272563.8.peg.2888|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	825	21.9394
272563.8.peg.2889|Undecaprenyl_diphosphate_synthase_(EC_2.5.1.31)	645	9.0698
272563.8.peg.2898|UDP-glucose_6-dehydrogenase_(EC_1.1.1.22)	1296	19.0201
272563.8.peg.2899|Putative_N-acetylgalactosaminyl-diphosphoundecaprenol_glucuronosyltransferase	753	14.3426
272563.8.peg.2901|Putative_N-acetylgalactosaminyl-diphosphoundecaprenol_glucuronosyltransferase	750	20.6
272563.8.peg.2906|Mannose-1-phosphate_guanylyltransferase_(EC_2.7.7.13)	1074	11.2197
272563.8.peg.2907|Phosphomannomutase_(EC_5.4.2.8)	1707	10.2812
272563.8.peg.2910|Undecaprenyl-phosphate_galactosephosphotransferase_(EC_2.7.8.6)	687	33.4061
272563.8.peg.2911|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	2025	39.3333
272563.8.peg.2913|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	1578	2.1863
272563.8.peg.2916|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	1833	65.3573
272563.8.peg.2918|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	1872	86.0844
272563.8.peg.2921|N-acetylmuramoyl-L-alanine_amidase	1587	7.5614
272563.8.peg.2922|N-acetylmuramoyl-L-alanine_amidase	1596	12.406
272563.8.peg.2923|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	1881	7.7087
272563.8.peg.2926|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	1896	0.5538
272563.8.peg.2940|2-hydroxy-3-oxopropionate_reductase_(EC_1.1.1.60)	891	0.8979
272563.8.peg.2946|Dihydrofolate_reductase_(EC_1.5.1.3)	168	1.4881
272563.8.peg.2955|Biosynthetic_Aromatic_amino_acid_aminotransferase_alpha_(EC_2.6.1.57)_@_Aspartate_aminotransferase_(EC_2.6.1.1)	1191	32.7876
272563.8.peg.2961|Lead,_cadmium,_zinc_and_mercury_transporting_ATPase_(EC_3.6.3.3)_(EC_3.6.3.5);_Copper-translocating_P-type_ATPase_(EC_3.6.3.4)	2775	12.7928
272563.8.peg.2962|Serine_hydroxymethyltransferase_(EC_2.1.2.1)	1257	1.5911
272563.8.peg.2968|Seryl-tRNA_synthetase_(EC_6.1.1.11)	1272	6.4465
272563.8.peg.2977|Phosphonoacetaldehyde_hydrolase_(EC_3.11.1.1)_/_2-aminoethylphosphonate:pyruvate_aminotransferase_(EC_2.6.1.37)	1911	2.4333
272563.8.peg.2980|D-alanyl_transfer_protein_DltB	1149	9.53
272563.8.peg.2981|D-alanine--poly(phosphoribitol)_ligase_subunit_1_(EC_6.1.1.13)	1515	8.9109
272563.8.peg.2983|Poly(glycerophosphate_chain)_D-alanine_transfer_protein_DltD	1191	6.9689
272563.8.peg.2988|N-acyl-D-amino-acid_deacylase_(EC_3.5.1.81)	1602	0.5618
272563.8.peg.294|1,3-propanediol_dehydrogenase_(EC_1.1.1.202)	1131	6.145
272563.8.peg.2999|2-keto-3-deoxygluconate_permease_(KDG_permease)	933	33.7085
272563.8.peg.3000|Altronate_dehydratase_(EC_4.2.1.7)	276	32.0652
272563.8.peg.3001|Altronate_dehydratase_(EC_4.2.1.7)	1164	53.2646
272563.8.peg.3009|PTS_system,_cellobiose-specific_IIA_component_(EC_2.7.1.205)	318	19.1824
272563.8.peg.3011|6-phospho-beta-glucosidase_(EC_3.2.1.86)	1311	18.8406
272563.8.peg.295|Spore_photoproduct_lyase_(EC_4.1.99.14)	1023	8.651
272563.8.peg.3012|PTS_system,_cellobiose-specific_IIC_component	1314	2.968
272563.8.peg.3013|PTS_system,_cellobiose-specific_IIB_component_(EC_2.7.1.205)	312	2.5641
272563.8.peg.3024|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	816	0.4289
272563.8.peg.3083|Single-stranded_DNA-binding_protein	417	2.2782
272563.8.peg.3111|Acetaldehyde_dehydrogenase_(EC_1.2.1.10)_/_Alcohol_dehydrogenase_(EC_1.1.1.1)	2655	8.9642
272563.8.peg.3114|Long-chain-fatty-acid--CoA_ligase_(EC_6.2.1.3)	1392	1.4009
272563.8.peg.3115|3-ketoacyl-CoA_thiolase_(EC_2.3.1.16)_@_Acetyl-CoA_acetyltransferase_(EC_2.3.1.9)	1137	1.1873
272563.8.peg.3116|Substrate-specific_component_BioY_of_biotin_ECF_transporter	546	0.1832
272563.8.peg.304|PTS_system,_mannose-specific_IIA_component_(EC_2.7.1.191)	405	0.3704
272563.8.peg.3130|Undecaprenyl-diphosphatase_(EC_3.6.1.27)	852	1.8779
272563.8.peg.305|PTS_system,_mannose-specific_IIB_component_(EC_2.7.1.191)	498	1.7068
272563.8.peg.3134|ABC_transporter,_ATP-binding_protein_(cluster_1,_maltose/g3p/polyamine/iron);_ABC_transporter,_ATP-binding_protein_(cluster_10,_nitrate/sulfonate/bicarbonate)	879	0.9101
272563.8.peg.3135|Alkanesulfonates_transport_system_permease_protein	783	1.2771
272563.8.peg.3138|Ribonucleotide_reductase_of_class_Ib_(aerobic),_beta_subunit_(EC_1.17.4.1)	972	1.1831
272563.8.peg.3139|Ribonucleotide_reductase_of_class_Ib_(aerobic),_alpha_subunit_(EC_1.17.4.1)	2100	1.2857
272563.8.peg.307|PTS_system,_mannose-specific_IIB_component_(EC_2.7.1.191)	489	2.1472
272563.8.peg.308|PTS_system,_mannose-specific_IIC_component	756	2.1164
272563.8.peg.3146|Altronate_dehydratase_(EC_4.2.1.7)	1161	34.5823
272563.8.peg.3147|Altronate_dehydratase_(EC_4.2.1.7)	306	25.817
272563.8.peg.3148|2-keto-3-deoxygluconate_permease_(KDG_permease)	975	27.7949
272563.8.peg.3150|Alcohol_dehydrogenase_(EC_1.1.1.1)	1146	47.164
272563.8.peg.309|PTS_system,_mannose-specific_IID_component	864	1.5625
272563.8.peg.3153|Putative_Dihydrolipoamide_dehydrogenase_(EC_1.8.1.4);_Mercuric_ion_reductase_(EC_1.16.1.1);_PF00070_family,_FAD-dependent_NAD(P)-disulphide_oxidoreductase	1389	8.6393
272563.8.peg.3156|alpha-mannosidase_(EC_3.2.1.24)	2601	3.8062
272563.8.peg.3171|PTS_system,_glucose-specific_IIA_component_(EC_2.7.1.199)	471	0.8493
272563.8.peg.3174|PTS_system,_maltose_and_glucose-specific_IIC_component_/_PTS_system,_maltose_and_glucose-specific_IIB_component_(EC_2.7.1.208)	1578	0.2218
272563.8.peg.3176|Cysteine_desulfurase_(EC_2.8.1.7)	1275	57.8824
272563.8.peg.3177|Thioredoxin	318	2.2013
272563.8.peg.3192|PTS_system,_cellobiose-specific_IIC_component	1347	3.9347
272563.8.peg.3202|PTS_system,_glucose-specific_IIA_component_(EC_2.7.1.199)	468	25.2137
272563.8.peg.3204|Maltose-6'-phosphate_glucosidase_(EC_3.2.1.122)	1332	39.5646
272563.8.peg.3208|Xylose_isomerase_(EC_5.3.1.5)	1338	13.0419
272563.8.peg.3209|Xylulose_kinase_(EC_2.7.1.17)	1545	5.0485
272563.8.peg.3218|Tagatose_1,6-bisphosphate_aldolase_(EC_4.1.2.40)	870	30.2299
272563.8.peg.3223|6-phospho-beta-glucosidase_(EC_3.2.1.86)	1437	2.2617
272563.8.peg.3224|PTS_system,_cellobiose-specific_IIA_component_(EC_2.7.1.205)	354	0.0
272563.8.peg.3225|PTS_system,_cellobiose-specific_IIC_component	1233	0.0
272563.8.peg.318|Biotin_synthase_(EC_2.8.1.6)	978	0.5112
272563.8.peg.3226|PTS_system,_cellobiose-specific_IIB_component_(EC_2.7.1.205)	318	0.0
272563.8.peg.3228|Glycerate_kinase_(EC_2.7.1.31)	1155	1.5152
272563.8.peg.3229|Mannosylglycerate_hydrolase_(EC_3.2.1.170)	2616	2.8861
272563.8.peg.3235|Trehalose-6-phosphate_hydrolase_(EC_3.2.1.93)	1668	443.1655
272563.8.peg.3239|6-phospho-beta-glucosidase_(EC_3.2.1.86)	1434	13.4589
272563.8.peg.3240|6-phospho-beta-glucosidase_(EC_3.2.1.86)	1425	10.3158
272563.8.peg.320|Ribokinase_(EC_2.7.1.15)	891	0.7856
272563.8.peg.3241|PTS_system,_beta-glucoside-specific_IIB_component_/_PTS_system,_beta-glucoside-specific_IIC_component_/_PTS_system,_beta-glucoside-specific_IIA_component	1917	10.1721
272563.8.peg.3244|Arginine/ornithine_antiporter_ArcD	1392	3.4842
272563.8.peg.3245|PTS_system,_N-acetylglucosamine-specific_IIA_component_(EC_2.7.1.193)_/_PTS_system,_N-acetylglucosamine-specific_IIB_component_(EC_2.7.1.193)_/_PTS_system,_N-acetylglucosamine-specific_IIC_component	1653	0.8469
272563.8.peg.321|Ribose_ABC_transporter,_substrate-binding_protein_RbsB_(TC_3.A.1.2.1)	963	1.2461
272563.8.peg.3247|PTS_system,_glucose-specific_IIA_component_(EC_2.7.1.199)	492	4.7764
